màng	28682	5178816	0.005538
ruột	28628	5178816	0.005528
răng	28597	5178816	0.005522
tật	28465	5178816	0.005496
thấm	28446	5178816	0.005493
ghét	28444	5178816	0.005492
group	28350	5178816	0.005474
phái	28316	5178816	0.005468
tel	28297	5178816	0.005464
sđt	28280	5178816	0.005461
address	28280	5178816	0.005461
thọ	28234	5178816	0.005452
dịu	28229	5178816	0.005451
net	28226	5178816	0.005450
hận	28205	5178816	0.005446
bột	28164	5178816	0.005438
nát	28156	5178816	0.005437
play	28145	5178816	0.005435
philippines	28142	5178816	0.005434
bỗng	28093	5178816	0.005425
nụ	28084	5178816	0.005423
dàn	28051	5178816	0.005416
hung	28035	5178816	0.005413
huỳnh	28008	5178816	0.005408
xóa	27927	5178816	0.005393
album	27890	5178816	0.005385
bớt	27834	5178816	0.005375
giấu	27791	5178816	0.005366
xóm	27765	5178816	0.005361
kĩ	27750	5178816	0.005358
ronaldo	27749	5178816	0.005358
thầm	27686	5178816	0.005346
mr	27683	5178816	0.005345
bù	27608	5178816	0.005331
when	27599	5178816	0.005329
control	27577	5178816	0.005325
trầm	27512	5178816	0.005312
sôi	27503	5178816	0.005311
trùng	27462	5178816	0.005303
let	27455	5178816	0.005301
cổng	27433	5178816	0.005297
mạch	27425	5178816	0.005296
bối	27424	5178816	0.005295
đậm	27391	5178816	0.005289
khôn	27385	5178816	0.005288
chua	27374	5178816	0.005286
chạm	27348	5178816	0.005281
củ	27318	5178816	0.005275
videos	27311	5178816	0.005274
thuyền	27302	5178816	0.005272
cản	27295	5178816	0.005271
sổ	27264	5178816	0.005265
tao	27261	5178816	0.005264
hả	27255	5178816	0.005263
off	27235	5178816	0.005259
how	27227	5178816	0.005257
lô	27171	5178816	0.005247
khát	27160	5178816	0.005244
đạp	27123	5178816	0.005237
chánh	27018	5178816	0.005217
nhánh	26986	5178816	0.005211
thèm	26977	5178816	0.005209
mộng	26948	5178816	0.005204
trốn	26923	5178816	0.005199
túc	26916	5178816	0.005197
lắp	26911	5178816	0.005196
bùi	26896	5178816	0.005193
who	26869	5178816	0.005188
nhẫn	26862	5178816	0.005187
bẩn	26854	5178816	0.005185
rác	26830	5178816	0.005181
thưa	26823	5178816	0.005179
sắm	26766	5178816	0.005168
nhầm	26759	5178816	0.005167
ve	26741	5178816	0.005164
mãn	26715	5178816	0.005159
nở	26700	5178816	0.005156
đua	26691	5178816	0.005154
mờ	26680	5178816	0.005152
sắt	26674	5178816	0.005151
any	26664	5178816	0.005149
en	26658	5178816	0.005148
w	26622	5178816	0.005141
first	26582	5178816	0.005133
chấn	26563	5178816	0.005129
đh	26532	5178816	0.005123
home	26495	5178816	0.005116
tạ	26448	5178816	0.005107
set	26431	5178816	0.005104
they	26415	5178816	0.005101
viễn	26409	5178816	0.005099
real	26328	5178816	0.005084
bó	26302	5178816	0.005079
enjoy	26273	5178816	0.005073
mực	26245	5178816	0.005068
giãn	26222	5178816	0.005063
vtv	26148	5178816	0.005049
tto	26139	5178816	0.005047
hoảng	26127	5178816	0.005045
nỗ	26118	5178816	0.005043
trồng	26112	5178816	0.005042
vua	26081	5178816	0.005036
honda	26079	5178816	0.005036
r	26053	5178816	0.005031
chín	26047	5178816	0.005030
đựng	26034	5178816	0.005027
ho	25996	5178816	0.005020
dính	25989	5178816	0.005018
mạc	25964	5178816	0.005014
tiệc	25930	5178816	0.005007
ngạc	25920	5178816	0.005005
front	25915	5178816	0.005004
lang	25898	5178816	0.005001
vay	25873	5178816	0.004996
kiều	25862	5178816	0.004994
trim	25856	5178816	0.004993
vu	25835	5178816	0.004989
huynh	25828	5178816	0.004987
bề	25809	5178816	0.004984
khích	25806	5178816	0.004983
đế	25756	5178816	0.004973
thạnh	25717	5178816	0.004966
ức	25568	5178816	0.004937
đắng	25550	5178816	0.004934
other	25543	5178816	0.004932
na	25541	5178816	0.004932
kháng	25517	5178816	0.004927
mảnh	25511	5178816	0.004926
đùa	25459	5178816	0.004916
tang	25453	5178816	0.004915
đặng	25448	5178816	0.004914
he	25430	5178816	0.004910
sánh	25423	5178816	0.004909
chinh	25363	5178816	0.004897
lính	25335	5178816	0.004892
khen	25334	5178816	0.004892
đốt	25333	5178816	0.004892
chim	25325	5178816	0.004890
only	25301	5178816	0.004885
tag	25296	5178816	0.004885
mồ	25274	5178816	0.004880
vỏ	25263	5178816	0.004878
kiệt	25263	5178816	0.004878
xót	25248	5178816	0.004875
speed	25215	5178816	0.004869
wheel	25214	5178816	0.004869
dối	25201	5178816	0.004866
triều	25142	5178816	0.004855
bám	25138	5178816	0.004854
face	25114	5178816	0.004849
cương	25081	5178816	0.004843
toyota	25046	5178816	0.004836
nêu	25020	5178816	0.004831
tủ	24977	5178816	0.004823
hoan	24963	5178816	0.004820
cú	24938	5178816	0.004815
mì	24935	5178816	0.004815
obama	24931	5178816	0.004814
nhục	24930	5178816	0.004814
que	24908	5178816	0.004810
hỏng	24887	5178816	0.004806
features	24884	5178816	0.004805
its	24805	5178816	0.004790
nhạy	24800	5178816	0.004789
thép	24762	5178816	0.004781
ngoan	24754	5178816	0.004780
hèn	24741	5178816	0.004777
nhan	24719	5178816	0.004773
ống	24644	5178816	0.004759
ngực	24627	5178816	0.004755
kỉ	24619	5178816	0.004754
cafe	24603	5178816	0.004751
tôm	24601	5178816	0.004750
si	24584	5178816	0.004747
khiển	24547	5178816	0.004740
cai	24543	5178816	0.004739
dĩ	24538	5178816	0.004738
đe	24504	5178816	0.004732
điệp	24489	5178816	0.004729
lọc	24465	5178816	0.004724
phiền	24449	5178816	0.004721
most	24435	5178816	0.004718
cua	24402	5178816	0.004712
st	24383	5178816	0.004708
air	24364	5178816	0.004705
made	24352	5178816	0.004702
bụi	24342	5178816	0.004700
táo	24277	5178816	0.004688
service	24259	5178816	0.004684
côn	24258	5178816	0.004684
dường	24181	5178816	0.004669
rũ	24172	5178816	0.004667
vả	24171	5178816	0.004667
khẩn	24165	5178816	0.004666
oan	24162	5178816	0.004666
interior	24159	5178816	0.004665
tráng	24140	5178816	0.004661
mồm	24137	5178816	0.004661
hiếu	24134	5178816	0.004660
trịnh	24119	5178816	0.004657
muối	24095	5178816	0.004653
sót	24040	5178816	0.004642
giường	24016	5178816	0.004637
nhũng	23974	5178816	0.004629
cất	23933	5178816	0.004621
bấm	23930	5178816	0.004621
auto	23926	5178816	0.004620
gỗ	23923	5178816	0.004619
mc	23917	5178816	0.004618
vải	23887	5178816	0.004612
dc	23852	5178816	0.004606
re	23848	5178816	0.004605
cuồng	23806	5178816	0.004597
been	23762	5178816	0.004588
take	23759	5178816	0.004588
quyến	23756	5178816	0.004587
th	23712	5178816	0.004579
dược	23702	5178816	0.004577
km	23695	5178816	0.004575
order	23687	5178816	0.004574
great	23647	5178816	0.004566
contact	23612	5178816	0.004559
chê	23608	5178816	0.004559
tớ	23598	5178816	0.004557
vĩ	23532	5178816	0.004544
life	23515	5178816	0.004541
huống	23448	5178816	0.004528
bom	23439	5178816	0.004526
nướng	23406	5178816	0.004520
price	23404	5178816	0.004519
đàm	23404	5178816	0.004519
such	23400	5178816	0.004518
cự	23394	5178816	0.004517
ám	23315	5178816	0.004502
chém	23307	5178816	0.004500
khung	23304	5178816	0.004500
csvn	23269	5178816	0.004493
want	23239	5178816	0.004487
đắt	23194	5178816	0.004479
khứ	23180	5178816	0.004476
má	23173	5178816	0.004475
phức	23171	5178816	0.004474
khốn	23158	5178816	0.004472
giáp	23154	5178816	0.004471
cỏ	23076	5178816	0.004456
chốt	23006	5178816	0.004442
hãi	22970	5178816	0.004435
van	22965	5178816	0.004434
cmt	22945	5178816	0.004431
vắng	22938	5178816	0.004429
mỡ	22928	5178816	0.004427
update	22921	5178816	0.004426
xao	22918	5178816	0.004425
khiếp	22909	5178816	0.004424
phiếu	22868	5178816	0.004416
manh	22842	5178816	0.004411
tỏa	22831	5178816	0.004409
chiết	22830	5178816	0.004408
khoẻ	22830	5178816	0.004408
đẻ	22828	5178816	0.004408
review	22820	5178816	0.004406
girl	22795	5178816	0.004402
24h	22782	5178816	0.004399
đeo	22685	5178816	0.004380
iphone	22684	5178816	0.004380
thoáng	22682	5178816	0.004380
bách	22666	5178816	0.004377
gánh	22625	5178816	0.004369
khoảnh	22611	5178816	0.004366
which	22605	5178816	0.004365
bê	22604	5178816	0.004365
lôi	22591	5178816	0.004362
rỡ	22583	5178816	0.004361
giam	22570	5178816	0.004358
happy	22550	5178816	0.004354
ôn	22548	5178816	0.004354
ms	22537	5178816	0.004352
tnhh	22532	5178816	0.004351
chôn	22515	5178816	0.004348
quái	22509	5178816	0.004346
vẹn	22493	5178816	0.004343
hước	22491	5178816	0.004343
cốt	22490	5178816	0.004343
tre	22448	5178816	0.004335
buông	22401	5178816	0.004326
cưỡng	22397	5178816	0.004325
give	22296	5178816	0.004305
100k	22272	5178816	0.004301
mỏng	22265	5178816	0.004299
nhặt	22171	5178816	0.004281
mèo	22168	5178816	0.004281
over	22140	5178816	0.004275
mộc	22137	5178816	0.004275
tú	22100	5178816	0.004267
bốc	22095	5178816	0.004266
android	22080	5178816	0.004264
mây	22070	5178816	0.004262
back	22066	5178816	0.004261
khổng	22063	5178816	0.004260
đớn	22057	5178816	0.004259
tết	22045	5178816	0.004257
ngào	22045	5178816	0.004257
sales	21985	5178816	0.004245
bia	21974	5178816	0.004243
thước	21970	5178816	0.004242
móc	21968	5178816	0.004242
mù	21967	5178816	0.004242
tứ	21941	5178816	0.004237
thịnh	21930	5178816	0.004235
add	21930	5178816	0.004235
system	21880	5178816	0.004225
dại	21870	5178816	0.004223
hân	21863	5178816	0.004222
available	21856	5178816	0.004220
mạn	21853	5178816	0.004220
mười	21840	5178816	0.004217
lào	21833	5178816	0.004216
xô	21799	5178816	0.004209
thấu	21722	5178816	0.004194
nhá	21720	5178816	0.004194
leo	21682	5178816	0.004187
body	21663	5178816	0.004183
cỡ	21658	5178816	0.004182
gò	21627	5178816	0.004176
vấp	21587	5178816	0.004168
ném	21584	5178816	0.004168
trộn	21521	5178816	0.004156
mông	21505	5178816	0.004152
đệ	21504	5178816	0.004152
láng	21502	5178816	0.004152
stream	21467	5178816	0.004145
mini	21467	5178816	0.004145
treo	21452	5178816	0.004142
huấn	21421	5178816	0.004136
khấu	21379	5178816	0.004128
vang	21363	5178816	0.004125
muôn	21283	5178816	0.004110
their	21255	5178816	0.004104
sp	21223	5178816	0.004098
lăng	21181	5178816	0.004090
un	21180	5178816	0.004090
some	21146	5178816	0.004083
cars	21144	5178816	0.004083
gạo	21124	5178816	0.004079
lò	21121	5178816	0.004078
hoại	21108	5178816	0.004076
trú	21088	5178816	0.004072
thợ	21024	5178816	0.004060
đành	21003	5178816	0.004056
cs	20995	5178816	0.004054
photo	20995	5178816	0.004054
cd	20991	5178816	0.004053
tụi	20978	5178816	0.004051
đắp	20952	5178816	0.004046
viet	20938	5178816	0.004043
blog	20929	5178816	0.004041
experience	20916	5178816	0.004039
úc	20906	5178816	0.004037
come	20867	5178816	0.004029
thạch	20827	5178816	0.004022
ưa	20825	5178816	0.004021
door	20787	5178816	0.004014
vất	20730	5178816	0.004003
official	20721	5178816	0.004001
number	20721	5178816	0.004001
cạn	20719	5178816	0.004001
lộn	20712	5178816	0.003999
vitamin	20701	5178816	0.003997
tháo	20680	5178816	0.003993
lấp	20655	5178816	0.003988
cột	20648	5178816	0.003987
ngừa	20627	5178816	0.003983
plus	20604	5178816	0.003979
thpt	20502	5178816	0.003959
giọt	20466	5178816	0.003952
info	20449	5178816	0.003949
hỗn	20441	5178816	0.003947
nọ	20404	5178816	0.003940
tựa	20370	5178816	0.003933
there	20339	5178816	0.003927
start	20331	5178816	0.003926
nhung	20306	5178816	0.003921
zombie	20259	5178816	0.003912
xế	20240	5178816	0.003908
kiếp	20199	5178816	0.003900
cong	20197	5178816	0.003900
lồng	20184	5178816	0.003897
f	20162	5178816	0.003893
ghen	20161	5178816	0.003893
via	20141	5178816	0.003889
tt	20138	5178816	0.003889
mẹo	20108	5178816	0.003883
quỳnh	20103	5178816	0.003882
trống	20101	5178816	0.003881
dọn	20092	5178816	0.003880
tóm	20060	5178816	0.003873
khải	20051	5178816	0.003872
lưới	19993	5178816	0.003861
xăng	19970	5178816	0.003856
side	19926	5178816	0.003848
good	19921	5178816	0.003847
luân	19885	5178816	0.003840
j	19784	5178816	0.003820
xài	19778	5178816	0.003819
cylinder	19771	5178816	0.003818
lồ	19720	5178816	0.003808
help	19717	5178816	0.003807
nồng	19697	5178816	0.003803
bỏng	19694	5178816	0.003803
lăn	19677	5178816	0.003800
men	19641	5178816	0.003793
ngài	19640	5178816	0.003792
mò	19614	5178816	0.003787
hâm	19591	5178816	0.003783
mileage	19571	5178816	0.003779
cn	19543	5178816	0.003774
thank	19501	5178816	0.003766
bút	19498	5178816	0.003765
bích	19489	5178816	0.003763
đắc	19460	5178816	0.003758
lh	19443	5178816	0.003754
thiểu	19434	5178816	0.003753
ll	19425	5178816	0.003751
ii	19418	5178816	0.003750
nai	19374	5178816	0.003741
trăng	19369	5178816	0.003740
total	19362	5178816	0.003739
learn	19343	5178816	0.003735
steering	19334	5178816	0.003733
people	19282	5178816	0.003723
quỹ	19271	5178816	0.003721
nhãn	19235	5178816	0.003714
abs	19227	5178816	0.003713
chay	19213	5178816	0.003710
after	19207	5178816	0.003709
rạng	19197	5178816	0.003707
mẻ	19153	5178816	0.003698
know	19143	5178816	0.003696
event	19140	5178816	0.003696
vietnamnet	19122	5178816	0.003692
hoành	18997	5178816	0.003668
trục	18993	5178816	0.003667
đạn	18991	5178816	0.003667
xoay	18968	5178816	0.003663
csgt	18957	5178816	0.003660
sen	18953	5178816	0.003660
tiềm	18918	5178816	0.003653
phu	18907	5178816	0.003651
iu	18882	5178816	0.003646
rear	18879	5178816	0.003645
store	18854	5178816	0.003641
bể	18783	5178816	0.003627
them	18754	5178816	0.003621
well	18740	5178816	0.003619
dắt	18726	5178816	0.003616
mượn	18685	5178816	0.003608
safety	18674	5178816	0.003606
windows	18620	5178816	0.003595
lung	18611	5178816	0.003594
quỷ	18577	5178816	0.003587
high	18574	5178816	0.003587
sàn	18545	5178816	0.003581
media	18536	5178816	0.003579
ngọn	18503	5178816	0.003573
every	18502	5178816	0.003573
ae	18469	5178816	0.003566
viêm	18458	5178816	0.003564
big	18444	5178816	0.003561
his	18442	5178816	0.003561
seats	18355	5178816	0.003544
đo	18352	5178816	0.003544
lật	18324	5178816	0.003538
tím	18293	5178816	0.003532
watching	18273	5178816	0.003528
june	18231	5178816	0.003520
white	18222	5178816	0.003519
hoạ	18220	5178816	0.003518
tuệ	18214	5178816	0.003517
nhạt	18206	5178816	0.003515
nhăn	18195	5178816	0.003513
ti	18191	5178816	0.003513
rực	18164	5178816	0.003507
khôi	18133	5178816	0.003501
bôi	18120	5178816	0.003499
mail	18117	5178816	0.003498
choáng	18090	5178816	0.003493
kệ	18079	5178816	0.003491
áng	18078	5178816	0.003491
đụng	18040	5178816	0.003483
bội	18019	5178816	0.003479
tạng	18014	5178816	0.003478
saigon	18011	5178816	0.003478
lùng	17962	5178816	0.003468
vặt	17932	5178816	0.003463
hò	17903	5178816	0.003457
ngầm	17863	5178816	0.003449
gấu	17835	5178816	0.003444
xôn	17831	5178816	0.003443
dở	17829	5178816	0.003443
lột	17818	5178816	0.003441
chuỗi	17795	5178816	0.003436
nho	17781	5178816	0.003433
vietsub	17779	5178816	0.003433
singapore	17778	5178816	0.003433
assist	17773	5178816	0.003432
house	17750	5178816	0.003427
thùng	17750	5178816	0.003427
dọc	17730	5178816	0.003424
thuần	17715	5178816	0.003421
trâu	17696	5178816	0.003417
tour	17688	5178816	0.003415
smartphone	17685	5178816	0.003415
khuyết	17664	5178816	0.003411
dưng	17659	5178816	0.003410
vnđ	17639	5178816	0.003406
mp3	17635	5178816	0.003405
chanh	17601	5178816	0.003399
9h	17550	5178816	0.003389
bắp	17547	5178816	0.003388
dập	17540	5178816	0.003387
khơi	17515	5178816	0.003382
nạp	17478	5178816	0.003375
next	17456	5178816	0.003371
ts	17417	5178816	0.003363
rãi	17371	5178816	0.003354
cẩm	17367	5178816	0.003353
china	17350	5178816	0.003350
lạt	17324	5178816	0.003345
triệt	17319	5178816	0.003344
toà	17304	5178816	0.003341
hỏa	17293	5178816	0.003339
el	17270	5178816	0.003335
radio	17184	5178816	0.003318
heo	17182	5178816	0.003318
ok	17179	5178816	0.003317
airbags	17177	5178816	0.003317
mercedes	17176	5178816	0.003317
hang	17088	5178816	0.003300
đoạt	17084	5178816	0.003299
form	17075	5178816	0.003297
mổ	17051	5178816	0.003292
khéo	17033	5178816	0.003289
giặc	17014	5178816	0.003285
hán	16995	5178816	0.003282
way	16994	5178816	0.003281
nhắm	16984	5178816	0.003280
gối	16977	5178816	0.003278
entry	16925	5178816	0.003268
style	16911	5178816	0.003265
vây	16899	5178816	0.003263
khoáng	16891	5178816	0.003262
security	16886	5178816	0.003261
much	16880	5178816	0.003259
tran	16858	5178816	0.003255
sms	16856	5178816	0.003255
player	16830	5178816	0.003250
chăn	16824	5178816	0.003249
liêm	16823	5178816	0.003248
bọc	16814	5178816	0.003247
thoảng	16787	5178816	0.003241
lãi	16778	5178816	0.003240
nghịch	16770	5178816	0.003238
cảng	16765	5178816	0.003237
customer	16765	5178816	0.003237
down	16754	5178816	0.003235
ong	16729	5178816	0.003230
tát	16703	5178816	0.003225
gan	16698	5178816	0.003224
ao	16691	5178816	0.003223
right	16670	5178816	0.003219
chợt	16640	5178816	0.003213
bổng	16633	5178816	0.003212
brakes	16627	5178816	0.003211
nhí	16626	5178816	0.003210
nissan	16621	5178816	0.003209
nút	16596	5178816	0.003205
head	16589	5178816	0.003203
rồng	16581	5178816	0.003202
casa	16575	5178816	0.003201
nề	16575	5178816	0.003201
khoá	16555	5178816	0.003197
tám	16550	5178816	0.003196
soi	16547	5178816	0.003195
êm	16481	5178816	0.003182
nhịp	16475	5178816	0.003181
madrid	16475	5178816	0.003181
khuya	16470	5178816	0.003180
ngây	16466	5178816	0.003179
rắn	16452	5178816	0.003177
khói	16430	5178816	0.003173
dual	16406	5178816	0.003168
stability	16394	5178816	0.003166
view	16390	5178816	0.003165
hiển	16375	5178816	0.003162
nốt	16364	5178816	0.003160
lót	16355	5178816	0.003158
won	16344	5178816	0.003156
why	16332	5178816	0.003154
nguyệt	16319	5178816	0.003151
mọc	16309	5178816	0.003149
games	16301	5178816	0.003148
into	16294	5178816	0.003146
words	16284	5178816	0.003144
nhe	16277	5178816	0.003143
baby	16270	5178816	0.003142
years	16263	5178816	0.003140
chủng	16253	5178816	0.003138
ngỡ	16252	5178816	0.003138
mv	16250	5178816	0.003138
tuân	16248	5178816	0.003137
nhã	16240	5178816	0.003136
thiệp	16227	5178816	0.003133
soạn	16201	5178816	0.003128
pm	16188	5178816	0.003126
traction	16179	5178816	0.003124
tần	16166	5178816	0.003122
voi	16138	5178816	0.003116
cài	16119	5178816	0.003112
look	16099	5178816	0.003109
rủ	16092	5178816	0.003107
al	16074	5178816	0.003104
tống	16048	5178816	0.003099
cậy	16048	5178816	0.003099
dâng	16036	5178816	0.003096
đan	16035	5178816	0.003096
thụy	16031	5178816	0.003095
ham	16030	5178816	0.003095
trữ	16014	5178816	0.003092
dang	15950	5178816	0.003080
lau	15947	5178816	0.003079
family	15940	5178816	0.003078
mobile	15928	5178816	0.003076
cod	15899	5178816	0.003070
nếp	15898	5178816	0.003070
clb	15893	5178816	0.003069
dâm	15892	5178816	0.003069
nô	15831	5178816	0.003057
series	15804	5178816	0.003052
ch	15800	5178816	0.003051
chuột	15797	5178816	0.003050
app	15781	5178816	0.003047
dai	15763	5178816	0.003044
nhậu	15749	5178816	0.003041
xích	15747	5178816	0.003041
rạp	15741	5178816	0.003039
fresh	15729	5178816	0.003037
nhựa	15713	5178816	0.003034
bbc	15710	5178816	0.003034
ah	15697	5178816	0.003031
cắp	15694	5178816	0.003030
mũ	15683	5178816	0.003028
pre	15652	5178816	0.003022
ướt	15651	5178816	0.003022
where	15618	5178816	0.003016
cốc	15609	5178816	0.003014
inventory	15607	5178816	0.003014
ngất	15587	5178816	0.003010
many	15586	5178816	0.003010
kids	15574	5178816	0.003007
tuyết	15569	5178816	0.003006
khoan	15545	5178816	0.003002
ốc	15534	5178816	0.003000
đoan	15528	5178816	0.002998
tách	15528	5178816	0.002998
road	15506	5178816	0.002994
cụm	15505	5178816	0.002994
cover	15493	5178816	0.002992
đai	15479	5178816	0.002989
200k	15478	5178816	0.002989
chớ	15442	5178816	0.002982
lọt	15440	5178816	0.002981
3d	15439	5178816	0.002981
club	15432	5178816	0.002980
trật	15429	5178816	0.002979
thoa	15417	5178816	0.002977
league	15408	5178816	0.002975
book	15392	5178816	0.002972
thô	15374	5178816	0.002969
these	15349	5178816	0.002964
hlv	15346	5178816	0.002963
bùng	15339	5178816	0.002962
bơ	15324	5178816	0.002959
ven	15304	5178816	0.002955
vãi	15300	5178816	0.002954
thúy	15289	5178816	0.002952
thà	15281	5178816	0.002951
thổi	15280	5178816	0.002950
super	15266	5178816	0.002948
phẫu	15256	5178816	0.002946
dán	15244	5178816	0.002944
run	15242	5178816	0.002943
cóc	15212	5178816	0.002937
mặn	15198	5178816	0.002935
stop	15195	5178816	0.002934
lầu	15189	5178816	0.002933
thỉnh	15178	5178816	0.002931
vứt	15170	5178816	0.002929
tiệm	15151	5178816	0.002926
vịnh	15149	5178816	0.002925
bóc	15146	5178816	0.002925
cưng	15146	5178816	0.002925
chuối	15133	5178816	0.002922
keyless	15130	5178816	0.002922
ghép	15126	5178816	0.002921
bỉ	15121	5178816	0.002920
including	15113	5178816	0.002918
studio	15110	5178816	0.002918
sương	15110	5178816	0.002918
óc	15077	5178816	0.002911
dealership	15075	5178816	0.002911
vehicles	15075	5178816	0.002911
dealer	15074	5178816	0.002911
sound	15073	5178816	0.002911
duyệt	15057	5178816	0.002907
idol	15043	5178816	0.002905
nồi	15037	5178816	0.002904
sợi	14996	5178816	0.002896
ngợi	14987	5178816	0.002894
vnd	14986	5178816	0.002894
cắn	14971	5178816	0.002891
cống	14957	5178816	0.002888
through	14952	5178816	0.002887
mem	14948	5178816	0.002886
united	14945	5178816	0.002886
hong	14926	5178816	0.002882
ngẫm	14925	5178816	0.002882
buy	14912	5178816	0.002879
support	14906	5178816	0.002878
ngoái	14897	5178816	0.002877
kul	14886	5178816	0.002874
đáy	14885	5178816	0.002874
21h	14884	5178816	0.002874
cớ	14874	5178816	0.002872
brake	14867	5178816	0.002871
vạch	14867	5178816	0.002871
xôi	14845	5178816	0.002866
mắm	14797	5178816	0.002857
mạo	14788	5178816	0.002855
ư	14774	5178816	0.002853
xá	14760	5178816	0.002850
showroom	14718	5178816	0.002842
mí	14701	5178816	0.002839
tảng	14697	5178816	0.002838
khuất	14672	5178816	0.002833
pro	14671	5178816	0.002833
vâng	14655	5178816	0.002830
offer	14646	5178816	0.002828
cty	14604	5178816	0.002820
remote	14589	5178816	0.002817
dội	14588	5178816	0.002817
sầu	14575	5178816	0.002814
box	14560	5178816	0.002811
tháp	14560	5178816	0.002811
open	14538	5178816	0.002807
code	14533	5178816	0.002806
khanh	14524	5178816	0.002805
đê	14517	5178816	0.002803
cắm	14509	5178816	0.002802
mòn	14508	5178816	0.002801
dẹp	14504	5178816	0.002801
last	14503	5178816	0.002800
very	14485	5178816	0.002797
center	14471	5178816	0.002794
work	14466	5178816	0.002793
mốc	14448	5178816	0.002790
bơm	14446	5178816	0.002789
chốn	14445	5178816	0.002789
nạ	14441	5178816	0.002788
admin	14402	5178816	0.002781
điền	14388	5178816	0.002778
cp	14370	5178816	0.002775
english	14368	5178816	0.002774
need	14359	5178816	0.002773
cre	14342	5178816	0.002769
bì	14333	5178816	0.002768
pin	14332	5178816	0.002767
op	14319	5178816	0.002765
hiếp	14312	5178816	0.002764
eu	14302	5178816	0.002762
war	14280	5178816	0.002757
ưng	14278	5178816	0.002757
times	14258	5178816	0.002753
yến	14252	5178816	0.002752
ngâm	14251	5178816	0.002752
ơ	14250	5178816	0.002752
england	14249	5178816	0.002751
xưởng	14244	5178816	0.002750
pháo	14243	5178816	0.002750
trailer	14233	5178816	0.002748
bấy	14216	5178816	0.002745
cv	14200	5178816	0.002742
móng	14196	5178816	0.002741
lắc	14193	5178816	0.002741
liều	14183	5178816	0.002739
use	14168	5178816	0.002736
lề	14153	5178816	0.002733
mươi	14149	5178816	0.002732
details	14147	5178816	0.002732
area	14141	5178816	0.002731
line	14136	5178816	0.002730
dồn	14132	5178816	0.002729
cúi	14130	5178816	0.002728
cáp	14127	5178816	0.002728
thun	14120	5178816	0.002726
loa	14111	5178816	0.002725
tiễn	14100	5178816	0.002723
ốm	14089	5178816	0.002721
summer	14088	5178816	0.002720
kíp	14062	5178816	0.002715
rảnh	14059	5178816	0.002715
looking	14051	5178816	0.002713
park	14050	5178816	0.002713
pca	14038	5178816	0.002711
business	14030	5178816	0.002709
phơi	14009	5178816	0.002705
bar	14007	5178816	0.002705
qui	14006	5178816	0.002704
gay	14005	5178816	0.002704
moi	13999	5178816	0.002703
lun	13962	5178816	0.002696
gìn	13943	5178816	0.002692
then	13942	5178816	0.002692
đuối	13940	5178816	0.002692
châm	13940	5178816	0.002692
hòn	13905	5178816	0.002685
passenger	13898	5178816	0.002684
giặt	13871	5178816	0.002678
xông	13850	5178816	0.002674
rộn	13815	5178816	0.002668
bóp	13806	5178816	0.002666
mirrors	13796	5178816	0.002664
spa	13790	5178816	0.002663
chiên	13787	5178816	0.002662
vietcombank	13783	5178816	0.002661
welcome	13779	5178816	0.002661
khoác	13747	5178816	0.002654
movie	13719	5178816	0.002649
vịt	13706	5178816	0.002647
eo	13699	5178816	0.002645
hở	13698	5178816	0.002645
nà	13696	5178816	0.002645
impact	13671	5178816	0.002640
hắn	13641	5178816	0.002634
đứt	13630	5178816	0.002632
bế	13622	5178816	0.002630
del	13621	5178816	0.002630
thự	13619	5178816	0.002630
lấn	13608	5178816	0.002628
trãi	13605	5178816	0.002627
đếm	13591	5178816	0.002624
rớt	13586	5178816	0.002623
hihi	13582	5178816	0.002623
seat	13579	5178816	0.002622
hope	13573	5178816	0.002621
speakers	13572	5178816	0.002621
customers	13569	5178816	0.002620
sport	13567	5178816	0.002620
xắn	13550	5178816	0.002616
quality	13547	5178816	0.002616
premium	13541	5178816	0.002615
sedan	13540	5178816	0.002614
dặn	13523	5178816	0.002611
rụng	13513	5178816	0.002609
ft	13512	5178816	0.002609
đồi	13511	5178816	0.002609
metro	13495	5178816	0.002606
paris	13495	5178816	0.002606
fun	13494	5178816	0.002606
tàng	13484	5178816	0.002604
gạch	13470	5178816	0.002601
ấp	13469	5178816	0.002601
disc	13460	5178816	0.002599
tr	13449	5178816	0.002597
lười	13442	5178816	0.002596
rào	13437	5178816	0.002595
para	13434	5178816	0.002594
chui	13432	5178816	0.002594
sụp	13383	5178816	0.002584
star	13383	5178816	0.002584
ngơ	13381	5178816	0.002584
trip	13376	5178816	0.002583
vã	13368	5178816	0.002581
50k	13359	5178816	0.002580
two	13347	5178816	0.002577
lexus	13339	5178816	0.002576
nhịn	13326	5178816	0.002573
xíu	13321	5178816	0.002572
nhượng	13301	5178816	0.002568
thản	13289	5178816	0.002566
tà	13276	5178816	0.002564
dong	13271	5178816	0.002563
bái	13269	5178816	0.002562
il	13258	5178816	0.002560
ớt	13247	5178816	0.002558
cởi	13245	5178816	0.002558
hông	13237	5178816	0.002556
ps	13229	5178816	0.002554
ib	13224	5178816	0.002553
gởi	13184	5178816	0.002546
cristiano	13177	5178816	0.002544
150k	13174	5178816	0.002544
trùm	13169	5178816	0.002543
tuỳ	13136	5178816	0.002536
gắt	13113	5178816	0.002532
cm	13109	5178816	0.002531
hốt	13103	5178816	0.002530
